freq	dB(stoz(S(1,1)))
2.96150000000000002E9	3.72372166021077078E1
2.96199999999999974E9	3.72353899281616529E1
2.96249999999999991E9	3.72335632443824327E1
2.96300000000000008E9	3.72317365497937569E1
2.96350000000000025E9	3.72299098434170705E1
2.96399999999999952E9	3.72280831242713450E1
2.96450000000000014E9	3.72262563913733047E1
2.96499999999999986E9	3.72244296437372579E1
2.96550000000000002E9	3.72226028803750841E1
2.96600000000000019E9	3.72207761002963045E1
2.96649999999999991E9	3.72189493025080953E1
2.96699999999999964E9	3.72171224860150840E1
2.96750000000000025E9	3.72152956498195753E1
2.96799999999999997E9	3.72134687929214447E1
2.96850000000000014E9	3.72116419143180099E1
2.96899999999999986E9	3.72098150130042793E1
2.96950000000000003E9	3.72079880879726810E1
2.96999999999999975E9	3.72061611382132318E1
2.97050000000000036E9	3.72043341627134216E1
2.97100000000000009E9	3.72025071604582802E1
2.97149999999999981E9	3.72006801304302659E1
2.97199999999999998E9	3.71988530716094079E1
2.97250000000000014E9	3.71970259829731154E1
2.97299999999999986E9	3.71951988634963149E1
2.97350000000000048E9	3.71933717121513663E1
2.97399999999999975E9	3.71915445279080448E1
2.97449999999999992E9	3.71897173097335720E1
2.97500000000000009E9	3.71878900565926074E1
2.97550000000000026E9	3.71860627674471633E1
2.97599999999999998E9	3.71842354412566900E1
2.97649999999999970E9	3.71824080769779730E1
2.97699999999999987E9	3.71805806735652400E1
2.97750000000000004E9	3.71787532299699919E1
2.97800000000000020E9	3.71769257451411628E1
2.97850000000000037E9	3.71750982180249556E1
2.97900000000000009E9	3.71732706475649355E1
2.97949999999999982E9	3.71714430327019851E1
2.97999999999999998E9	3.71696153723742650E1
2.98050000000000015E9	3.71677876655172534E1
2.98100000000000032E9	3.71659599110636796E1
2.98149999999999959E9	3.71641321079435816E1
2.98200000000000021E9	3.71623042550841998E1
2.98249999999999993E9	3.71604763514100744E1
2.98300000000000010E9	3.71586483958429303E1
2.98350000000000026E9	3.71568203873017788E1
2.98399999999999954E9	3.71549923247027403E1
2.98449999999999971E9	3.71531642069592483E1
2.98500000000000032E9	3.71513360329817965E1
2.98550000000000004E9	3.71495078016781966E1
2.98600000000000021E9	3.71476795119532932E1
2.98649999999999993E9	3.71458511627091204E1
2.98699999999999966E9	3.71440227528449052E1
2.98749999999999982E9	3.71421942812569039E1
2.98800000000000043E9	3.71403657468385617E1
2.98850000000000016E9	3.71385371484803972E1
2.98899999999999988E9	3.71367084850699891E1
2.98950000000000005E9	3.71348797554920385E1
2.98999999999999977E9	3.71330509586282664E1
2.99049999999999994E9	3.71312220933574588E1
2.99100000000000055E9	3.71293931585554438E1
2.99149999999999983E9	3.71275641530950917E1
2.99199999999999999E9	3.71257350758462135E1
2.99250000000000016E9	3.71239059256757198E1
2.99299999999999988E9	3.71220767014474040E1
2.99350000000000005E9	3.71202474020221107E1
2.99399999999999977E9	3.71184180262575847E1
2.99449999999999994E9	3.71165885730085554E1
2.99500000000000011E9	3.71147590411266748E1
2.99550000000000027E9	3.71129294294605083E1
2.99600000000000000E9	3.71110997368555307E1
2.99649999999999972E9	3.71092699621540723E1
2.99699999999999989E9	3.71074401041954482E1
2.99750000000000005E9	3.71056101618157053E1
2.99800000000000022E9	3.71037801338478257E1
2.99850000000000039E9	3.71019500191216167E1
2.99899999999999967E9	3.71001198164637014E1
2.99949999999999983E9	3.70982895246975009E1
3.00000000000000000E9	3.70964591426432388E1
3.00050000000000017E9	3.70946286691179505E1
3.00100000000000033E9	3.70927981029354026E1
3.00149999999999961E9	3.70909674429061287E1
3.00199999999999978E9	3.70891366878374118E1
3.00249999999999995E9	3.70873058365332486E1
3.00300000000000011E9	3.70854748877943541E1
3.00350000000000028E9	3.70836438404181390E1
3.00400000000000000E9	3.70818126931986836E1
3.00449999999999973E9	3.70799814449267728E1
3.00499999999999989E9	3.70781500943898212E1
3.00550000000000006E9	3.70763186403718681E1
3.00600000000000023E9	3.70744870816535954E1
3.00649999999999995E9	3.70726554170123146E1
3.00700000000000012E9	3.70708236452218776E1
3.00749999999999984E9	3.70689917650527700E1
3.00800000000000001E9	3.70671597752720183E1
3.00850000000000017E9	3.70653276746431848E1
3.00899999999999945E9	3.70634954619264301E1
3.00950000000000006E9	3.70616631358783488E1
3.01000000000000023E9	3.70598306952520673E1
3.01049999999999995E9	3.70579981387972612E1
3.01100000000000012E9	3.70561654652599870E1
3.01149999999999984E9	3.70543326733828460E1
3.01199999999999957E9	3.70524997619047891E1
3.01250000000000018E9	3.70506667295612768E1
3.01300000000000034E9	3.70488335750841369E1
3.01350000000000007E9	3.70470002972016133E1
3.01399999999999979E9	3.70451668946382995E1
3.01449999999999996E9	3.70433333661151831E1
3.01499999999999968E9	3.70414997103495924E1
3.01550000000000029E9	3.70396659260551786E1
3.01600000000000046E9	3.70378320119418891E1
3.01649999999999974E9	3.70359979667160477E1
3.01699999999999990E9	3.70341637890801234E1
3.01750000000000007E9	3.70323294777329881E1
3.01799999999999979E9	3.70304950313696812E1
3.01850000000000041E9	3.70286604486815119E1
3.01899999999999968E9	3.70268257283559876E1
3.01949999999999985E9	3.70249908690767970E1
3.02000000000000002E9	3.70231558695238672E1
3.02050000000000018E9	3.70213207283732348E1
3.02099999999999991E9	3.70194854442970733E1
3.02149999999999963E9	3.70176500159637900E1
3.02199999999999980E9	3.70158144420377733E1
3.02249999999999996E9	3.70139787211795745E1
3.02300000000000013E9	3.70121428520458640E1
3.02350000000000030E9	3.70103068332892571E1
3.02400000000000002E9	3.70084706635585281E1
3.02449999999999974E9	3.70066343414984278E1
3.02499999999999991E9	3.70047978657496790E1
3.02550000000000008E9	3.70029612349490700E1
3.02600000000000025E9	3.70011244477293300E1
3.02649999999999952E9	3.69992875027191115E1
3.02700000000000014E9	3.69974503985430525E1
3.02749999999999986E9	3.69956131338216698E1
3.02800000000000002E9	3.69937757071714035E1
3.02850000000000019E9	3.69919381172045458E1
3.02899999999999991E9	3.69901003625292990E1
3.02949999999999964E9	3.69882624417496686E1
3.03000000000000025E9	3.69864243534655079E1
3.03049999999999997E9	3.69845860962724737E1
3.03100000000000014E9	3.69827476687619949E1
3.03149999999999986E9	3.69809090695212728E1
3.03200000000000003E9	3.69790702971332896E1
3.03249999999999975E9	3.69772313501767025E1
3.03300000000000036E9	3.69753922272259405E1
3.03350000000000009E9	3.69735529268510632E1
3.03399999999999981E9	3.69717134476178577E1
3.03449999999999998E9	3.69698737880877326E1
3.03500000000000014E9	3.69680339468177355E1
3.03549999999999986E9	3.69661939223605307E1
3.03600000000000048E9	3.69643537132643818E1
3.03649999999999975E9	3.69625133180731069E1
3.03699999999999992E9	3.69606727353260922E1
3.03750000000000009E9	3.69588319635582385E1
3.03800000000000026E9	3.69569910012999969E1
3.03849999999999998E9	3.69551498470772710E1
3.03899999999999970E9	3.69533084994114791E1
3.03949999999999987E9	3.69514669568194298E1
3.04000000000000004E9	3.69496252178134066E1
3.04050000000000020E9	3.69477832809011142E1
3.04100000000000037E9	3.69459411445855945E1
3.04150000000000009E9	3.69440988073653154E1
3.04199999999999982E9	3.69422562677340460E1
3.04249999999999998E9	3.69404135241809106E1
3.04300000000000015E9	3.69385705751903037E1
3.04350000000000032E9	3.69367274192419481E1
3.04399999999999959E9	3.69348840548107882E1
3.04450000000000021E9	3.69330404803670209E1
3.04499999999999993E9	3.69311966943760561E1
3.04550000000000010E9	3.69293526952985207E1
3.04600000000000026E9	3.69275084815901966E1
3.04649999999999954E9	3.69256640517019941E1
3.04699999999999971E9	3.69238194040799916E1
3.04750000000000032E9	3.69219745371653607E1
3.04800000000000004E9	3.69201294493943610E1
3.04850000000000021E9	3.69182841391982786E1
3.04899999999999993E9	3.69164386050034832E1
3.04949999999999966E9	3.69145928452313488E1
3.04999999999999982E9	3.69127468582982221E1
3.05050000000000043E9	3.69109006426154362E1
3.05100000000000016E9	3.69090541965892616E1
3.05149999999999988E9	3.69072075186208926E1
3.05200000000000005E9	3.69053606071064300E1
3.05249999999999977E9	3.69035134604368409E1
3.05299999999999994E9	3.69016660769979543E1
3.05350000000000055E9	3.68998184551704167E1
3.05399999999999983E9	3.68979705933296831E1
3.05449999999999999E9	3.68961224898459772E1
3.05500000000000016E9	3.68942741430842869E1
3.05549999999999988E9	3.68924255514043420E1
3.05600000000000005E9	3.68905767131605788E1
3.05649999999999977E9	3.68887276267020692E1
3.05699999999999994E9	3.68868782903726089E1
3.05750000000000011E9	3.68850287025105672E1
3.05800000000000027E9	3.68831788614489664E1
3.05850000000000000E9	3.68813287655153754E1
3.05899999999999972E9	3.68794784130319320E1
3.05949999999999989E9	3.68776278023153248E1
3.06000000000000005E9	3.68757769316766959E1
3.06050000000000022E9	3.68739257994217251E1
3.06100000000000039E9	3.68720744038505277E1
3.06149999999999967E9	3.68702227432576146E1
3.06199999999999983E9	3.68683708159319234E1
3.06250000000000000E9	3.68665186201567741E1
3.06300000000000017E9	3.68646661542098197E1
3.06350000000000033E9	3.68628134163630383E1
3.06399999999999961E9	3.68609604048827189E1
3.06449999999999978E9	3.68591071180293861E1
3.06499999999999995E9	3.68572535540578272E1
3.06550000000000011E9	3.68553997112170473E1
3.06600000000000028E9	3.68535455877502249E1
3.06650000000000000E9	3.68516911818946991E1
3.06699999999999973E9	3.68498364918819465E1
3.06749999999999989E9	3.68479815159375468E1
3.06800000000000006E9	3.68461262522811461E1
3.06850000000000023E9	3.68442706991264535E1
3.06899999999999995E9	3.68424148546811825E1
3.06950000000000012E9	3.68405587171470383E1
3.06999999999999984E9	3.68387022847196866E1
3.07050000000000001E9	3.68368455555887575E1
3.07100000000000017E9	3.68349885279377398E1
3.07149999999999945E9	3.68331311999440070E1
3.07200000000000006E9	3.68312735697787996E1
3.07250000000000023E9	3.68294156356071856E1
3.07299999999999995E9	3.68275573955879532E1
3.07350000000000012E9	3.68256988478737401E1
3.07399999999999984E9	3.68238399906108205E1
3.07449999999999957E9	3.68219808219392508E1
3.07500000000000018E9	3.68201213399926974E1
3.07550000000000034E9	3.68182615428984672E1
3.07600000000000007E9	3.68164014287775121E1
3.07649999999999979E9	3.68145409957443182E1
3.07699999999999996E9	3.68126802419069232E1
3.07749999999999968E9	3.68108191653669170E1
3.07800000000000029E9	3.68089577642193166E1
3.07850000000000046E9	3.68070960365526378E1
3.07899999999999974E9	3.68052339804487527E1
3.07949999999999990E9	3.68033715939830008E1
3.08000000000000007E9	3.68015088752240382E1
3.08049999999999979E9	3.67996458222338285E1
3.08100000000000041E9	3.67977824330676473E1
3.08149999999999968E9	3.67959187057740156E1
3.08199999999999985E9	3.67940546383947042E1
3.08250000000000002E9	3.67921902289646630E1
3.08300000000000018E9	3.67903254755119935E1
3.08349999999999991E9	3.67884603760579276E1
3.08399999999999963E9	3.67865949286168226E1
3.08449999999999980E9	3.67847291311960145E1
3.08499999999999996E9	3.67828629817959740E1
3.08550000000000013E9	3.67809964784100751E1
3.08600000000000030E9	3.67791296190247019E1
3.08650000000000002E9	3.67772624016191418E1
3.08699999999999974E9	3.67753948241655459E1
3.08749999999999991E9	3.67735268846289864E1
3.08800000000000008E9	3.67716585809672747E1
3.08850000000000025E9	3.67697899111310900E1
3.08899999999999952E9	3.67679208730637797E1
3.08950000000000014E9	3.67660514647014613E1
3.08999999999999986E9	3.67641816839728941E1
3.09050000000000002E9	3.67623115287995095E1
3.09100000000000019E9	3.67604409970953006E1
3.09149999999999991E9	3.67585700867668885E1
3.09199999999999964E9	3.67566987957133673E1
3.09250000000000025E9	3.67548271218263789E1
3.09299999999999997E9	3.67529550629899848E1
3.09350000000000014E9	3.67510826170806748E1
3.09399999999999986E9	3.67492097819673313E1
3.09450000000000003E9	3.67473365555111764E1
3.09499999999999975E9	3.67454629355657536E1
3.09550000000000036E9	3.67435889199768528E1
3.09600000000000009E9	3.67417145065825101E1
3.09649999999999981E9	3.67398396932129412E1
3.09699999999999998E9	3.67379644776905456E1
3.09750000000000014E9	3.67360888578298050E1
3.09799999999999986E9	3.67342128314372829E1
3.09850000000000048E9	3.67323363963116023E1
3.09899999999999975E9	3.67304595502433440E1
3.09949999999999992E9	3.67285822910150994E1
3.10000000000000009E9	3.67267046164013156E1
3.10050000000000026E9	3.67248265241683480E1
3.10099999999999998E9	3.67229480120743990E1
3.10149999999999970E9	3.67210690778694371E1
3.10199999999999987E9	3.67191897192952021E1
3.10250000000000004E9	3.67173099340851383E1
3.10300000000000020E9	3.67154297199643409E1
3.10350000000000037E9	3.67135490746495918E1
3.10400000000000009E9	3.67116679958492043E1
3.10449999999999982E9	3.67097864812630537E1
3.10499999999999998E9	3.67079045285825156E1
3.10550000000000015E9	3.67060221354904437E1
3.10600000000000032E9	3.67041392996610449E1
3.10649999999999959E9	3.67022560187599911E1
3.10700000000000021E9	3.67003722904441920E1
3.10749999999999993E9	3.66984881123619155E1
3.10800000000000010E9	3.66966034821526099E1
3.10850000000000026E9	3.66947183974469704E1
3.10899999999999954E9	3.66928328558667971E1
3.10949999999999971E9	3.66909468550250306E1
3.11000000000000032E9	3.66890603925256764E1
3.11050000000000004E9	3.66871734659637116E1
3.11100000000000021E9	3.66852860729251251E1
3.11149999999999993E9	3.66833982109868106E1
3.11199999999999966E9	3.66815098777165494E1
3.11249999999999982E9	3.66796210706729520E1
3.11300000000000043E9	3.66777317874054054E1
3.11350000000000016E9	3.66758420254540507E1
3.11399999999999988E9	3.66739517823496808E1
3.11450000000000005E9	3.66720610556137760E1
3.11499999999999977E9	3.66701698427583844E1
3.11549999999999994E9	3.66682781412861081E1
3.11600000000000055E9	3.66663859486900368E1
3.11649999999999983E9	3.66644932624537123E1
3.11699999999999999E9	3.66626000800510843E1
3.11750000000000016E9	3.66607063989464388E1
3.11799999999999988E9	3.66588122165943764E1
3.11850000000000005E9	3.66569175304397366E1
3.11899999999999977E9	3.66550223379175666E1
3.11949999999999994E9	3.66531266364530328E1
3.12000000000000011E9	3.66512304234614339E1
3.12050000000000027E9	3.66493336963481076E1
3.12100000000000000E9	3.66474364525083818E1
3.12149999999999972E9	3.66455386893275081E1
3.12199999999999989E9	3.66436404041806885E1
3.12250000000000005E9	3.66417415944328573E1
3.12300000000000022E9	3.66398422574388594E1
3.12350000000000039E9	3.66379423905431612E1
3.12399999999999967E9	3.66360419910799928E1
3.12449999999999983E9	3.66341410563731396E1
3.12500000000000000E9	3.66322395837360038E1
3.12550000000000017E9	3.66303375704714806E1
3.12600000000000033E9	3.66284350138719450E1
3.12649999999999961E9	3.66265319112191445E1
3.12699999999999978E9	3.66246282597842177E1
3.12749999999999995E9	3.66227240568275647E1
3.12800000000000011E9	3.66208192995988346E1
3.12850000000000028E9	3.66189139853368584E1
3.12900000000000000E9	3.66170081112696000E1
3.12949999999999973E9	3.66151016746140545E1
3.12999999999999989E9	3.66131946725762791E1
3.13050000000000006E9	3.66112871023512332E1
3.13100000000000023E9	3.66093789611228093E1
3.13149999999999995E9	3.66074702460637003E1
3.13200000000000012E9	3.66055609543353899E1
3.13249999999999984E9	3.66036510830880735E1
3.13300000000000001E9	3.66017406294606218E1
3.13350000000000017E9	3.65998295905804572E1
3.13399999999999945E9	3.65979179635635798E1
3.13450000000000006E9	3.65960057455144394E1
3.13500000000000023E9	3.65940929335259080E1
3.13549999999999995E9	3.65921795246791959E1
3.13600000000000012E9	3.65902655160438162E1
3.13649999999999984E9	3.65883509046774957E1
3.13699999999999957E9	3.65864356876261443E1
3.13750000000000018E9	3.65845198619237388E1
3.13800000000000034E9	3.65826034245923148E1
3.13850000000000007E9	3.65806863726418729E1
3.13899999999999979E9	3.65787687030703390E1
3.13949999999999996E9	3.65768504128634309E1
3.13999999999999968E9	3.65749314989947161E1
3.14050000000000029E9	3.65730119584253988E1
3.14100000000000046E9	3.65710917881043684E1
3.14149999999999974E9	3.65691709849680979E1
3.14199999999999990E9	3.65672495459405500E1
3.14250000000000007E9	3.65653274679331464E1
3.14299999999999979E9	3.65634047478446700E1
3.14350000000000041E9	3.65614813825612250E1
3.14399999999999968E9	3.65595573689561437E1
3.14449999999999985E9	3.65576327038899418E1
3.14500000000000002E9	3.65557073842102076E1
3.14550000000000018E9	3.65537814067515754E1
3.14599999999999991E9	3.65518547683356454E1
3.14649999999999963E9	3.65499274657709083E1
3.14699999999999980E9	3.65479994958526344E1
3.14749999999999996E9	3.65460708553628866E1
3.14800000000000013E9	3.65441415410703652E1
3.14850000000000030E9	3.65422115497303901E1
3.14900000000000002E9	3.65402808780847987E1
3.14949999999999974E9	3.65383495228618793E1
3.14999999999999991E9	3.65364174807762776E1
3.15050000000000008E9	3.65344847485289881E1
3.15100000000000025E9	3.65325513228072030E1
3.15149999999999952E9	3.65306172002842633E1
3.15200000000000014E9	3.65286823776195879E1
3.15249999999999986E9	3.65267468514586113E1
3.15300000000000002E9	3.65248106184326593E1
3.15350000000000019E9	3.65228736751589356E1
3.15399999999999991E9	3.65209360182403753E1
3.15449999999999964E9	3.65189976442656405E1
3.15500000000000025E9	3.65170585498089517E1
3.15549999999999997E9	3.65151187314300874E1
3.15600000000000014E9	3.65131781856742643E1
3.15649999999999986E9	3.65112369090720534E1
3.15700000000000003E9	3.65092948981393528E1
3.15749999999999975E9	3.65073521493772191E1
3.15800000000000036E9	3.65054086592718496E1
3.15850000000000009E9	3.65034644242944628E1
3.15899999999999981E9	3.65015194409012533E1
3.15949999999999998E9	3.64995737055332636E1
3.16000000000000014E9	3.64976272146163305E1
3.16049999999999986E9	3.64956799645609831E1
3.16100000000000048E9	3.64937319517623759E1
3.16149999999999975E9	3.64917831726001918E1
3.16199999999999992E9	3.64898336234385301E1
3.16250000000000009E9	3.64878833006258674E1
3.16300000000000026E9	3.64859322004949282E1
3.16349999999999998E9	3.64839803193626366E1
3.16399999999999970E9	3.64820276535299604E1
3.16449999999999987E9	3.64800741992819244E1
3.16500000000000004E9	3.64781199528873845E1
3.16550000000000020E9	3.64761649105990582E1
3.16600000000000037E9	3.64742090686534093E1
3.16650000000000009E9	3.64722524232704615E1
3.16699999999999982E9	3.64702949706538337E1
3.16749999999999998E9	3.64683367069905717E1
3.16800000000000015E9	3.64663776284510499E1
3.16850000000000032E9	3.64644177311889361E1
3.16899999999999959E9	3.64624570113410318E1
3.16950000000000021E9	3.64604954650272006E1
3.16999999999999993E9	3.64585330883502801E1
3.17050000000000010E9	3.64565698773959790E1
3.17100000000000026E9	3.64546058282327490E1
3.17149999999999954E9	3.64526409369117754E1
3.17199999999999971E9	3.64506751994667511E1
3.17250000000000032E9	3.64487086119138448E1
3.17300000000000004E9	3.64467411702516397E1
3.17350000000000021E9	3.64447728704609730E1
3.17399999999999993E9	3.64428037085048118E1
3.17449999999999966E9	3.64408336803282396E1
3.17499999999999982E9	3.64388627818582744E1
3.17550000000000043E9	3.64368910090037801E1
3.17600000000000016E9	3.64349183576553859E1
3.17649999999999988E9	3.64329448236853626E1
3.17700000000000005E9	3.64309704029475379E1
3.17749999999999977E9	3.64289950912771232E1
3.17799999999999994E9	3.64270188844907050E1
3.17850000000000055E9	3.64250417783860581E1
3.17899999999999983E9	3.64230637687420700E1
3.17949999999999999E9	3.64210848513186036E1
3.18000000000000016E9	3.64191050218564394E1
3.18049999999999988E9	3.64171242760770975E1
3.18100000000000005E9	3.64151426096827757E1
3.18149999999999977E9	3.64131600183562076E1
3.18199999999999994E9	3.64111764977605779E1
3.18250000000000011E9	3.64091920435393579E1
3.18300000000000027E9	3.64072066513162307E1
3.18350000000000000E9	3.64052203166949795E1
3.18399999999999972E9	3.64032330352593325E1
3.18449999999999989E9	3.64012448025728963E1
3.18500000000000005E9	3.63992556141789780E1
3.18550000000000022E9	3.63972654656004702E1
3.18600000000000039E9	3.63952743523398325E1
3.18649999999999967E9	3.63932822698788083E1
3.18699999999999983E9	3.63912892136784771E1
3.18750000000000000E9	3.63892951791789354E1
3.18800000000000017E9	3.63873001617993452E1
3.18850000000000033E9	3.63853041569377345E1
3.18899999999999961E9	3.63833071599708457E1
3.18949999999999978E9	3.63813091662540833E1
3.18999999999999995E9	3.63793101711213129E1
3.19050000000000011E9	3.63773101698847645E1
3.19100000000000028E9	3.63753091578349252E1
3.19150000000000000E9	3.63733071302403488E1
3.19199999999999973E9	3.63713040823476152E1
3.19249999999999989E9	3.63693000093810648E1
3.19300000000000006E9	3.63672949065428153E1
3.19350000000000023E9	3.63652887690125226E1
3.19399999999999995E9	3.63632815919472918E1
3.19450000000000012E9	3.63612733704815216E1
3.19499999999999984E9	3.63592640997267580E1
3.19550000000000001E9	3.63572537747716051E1
3.19600000000000017E9	3.63552423906815259E1
3.19649999999999945E9	3.63532299424987482E1
3.19700000000000006E9	3.63512164252420877E1
3.19750000000000023E9	3.63492018339068235E1
3.19799999999999995E9	3.63471861634645554E1
3.19850000000000012E9	3.63451694088630939E1
3.19899999999999984E9	3.63431515650262060E1
3.19949999999999957E9	3.63411326268536161E1
3.20000000000000018E9	3.63391125892207034E1
3.20050000000000034E9	3.63370914469785422E1
3.20100000000000051E9	3.63350691949535332E1
3.20150000000000023E9	3.63330458279474211E1
3.20199999999999951E9	3.63310213407371219E1
3.20249999999999968E9	3.63289957280744469E1
3.20300000000000029E9	3.63269689846860810E1
3.20350000000000046E9	3.63249411052733828E1
3.20399999999999974E9	3.63229120845122555E1
3.20450000000000035E9	3.63208819170528807E1
3.20499999999999963E9	3.63188505975197184E1
3.20549999999999979E9	3.63168181205112628E1
3.20600000000000041E9	3.63147844805998554E1
3.20649999999999968E9	3.63127496723315080E1
3.20699999999999985E9	3.63107136902259375E1
3.20750000000000046E9	3.63086765287761271E1
3.20799999999999974E9	3.63066381824482898E1
3.20849999999999991E9	3.63045986456817493E1
3.20899999999999963E9	3.63025579128886955E1
3.20949999999999980E9	3.63005159784540155E1
3.20999999999999996E9	3.62984728367351916E1
3.21050000000000058E9	3.62964284820620531E1
3.21099999999999985E9	3.62943829087366243E1
3.21149999999999958E9	3.62923361110329656E1
3.21199999999999974E9	3.62902880831970132E1
3.21249999999999991E9	3.62882388194463612E1
3.21300000000000008E9	3.62861883139701158E1
3.21350000000000069E9	3.62841365609286282E1
3.21399999999999997E9	3.62820835544535303E1
3.21449999999999969E9	3.62800292886472553E1
3.21499999999999986E9	3.62779737575831351E1
3.21550000000000002E9	3.62759169553049876E1
3.21600000000000019E9	3.62738588758270364E1
3.21649999999999991E9	3.62717995131338089E1
3.21700000000000008E9	3.62697388611797766E1
3.21749999999999980E9	3.62676769138891952E1
3.21799999999999997E9	3.62656136651560823E1
3.21850000000000014E9	3.62635491088438044E1
3.21899999999999986E9	3.62614832387849750E1
3.21950000000000003E9	3.62594160487813033E1
3.22000000000000020E9	3.62573475326033545E1
3.22049999999999992E9	3.62552776839903013E1
3.22100000000000009E9	3.62532064966497680E1
3.22149999999999981E9	3.62511339642576758E1
3.22199999999999998E9	3.62490600804579577E1
3.22250000000000014E9	3.62469848388623550E1
3.22300000000000031E9	3.62449082330502970E1
3.22350000000000003E9	3.62428302565685678E1
3.22399999999999931E9	3.62407509029312180E1
3.22449999999999992E9	3.62386701656193200E1
3.22500000000000009E9	3.62365880380806127E1
3.22550000000000026E9	3.62345045137294619E1
3.22600000000000042E9	3.62324195859466247E1
3.22650000000000015E9	3.62303332480789653E1
3.22699999999999942E9	3.62282454934392195E1
3.22750000000000004E9	3.62261563153058219E1
3.22800000000000020E9	3.62240657069227101E1
3.22850000000000037E9	3.62219736614990229E1
3.22900000000000009E9	3.62198801722088737E1
3.22950000000000026E9	3.62177852321912175E1
3.22999999999999954E9	3.62156888345495265E1
3.23050000000000015E9	3.62135909723515814E1
3.23100000000000032E9	3.62114916386292673E1
3.23149999999999959E9	3.62093908263782627E1
3.23200000000000021E9	3.62072885285578971E1
3.23250000000000037E9	3.62051847380908409E1
3.23299999999999965E9	3.62030794478628781E1
3.23350000000000026E9	3.62009726507226315E1
3.23399999999999954E9	3.61988643394815091E1
3.23449999999999971E9	3.61967545069130825E1
3.23500000000000032E9	3.61946431457531270E1
3.23550000000000049E9	3.61925302486994260E1
3.23599999999999977E9	3.61904158084112160E1
3.23649999999999949E9	3.61882998175091686E1
3.23699999999999966E9	3.61861822685750445E1
3.23749999999999982E9	3.61840631541515156E1
3.23800000000000043E9	3.61819424667417255E1
3.23850000000000060E9	3.61798201988092760E1
3.23899999999999988E9	3.61776963427776810E1
3.23949999999999960E9	3.61755708910303309E1
3.23999999999999977E9	3.61734438359100796E1
3.24049999999999994E9	3.61713151697190805E1
3.24100000000000055E9	3.61691848847184128E1
3.24149999999999983E9	3.61670529731278467E1
3.24199999999999999E9	3.61649194271255059E1
3.24249999999999972E9	3.61627842388477649E1
3.24299999999999988E9	3.61606474003887346E1
3.24350000000000005E9	3.61585089038000973E1
3.24399999999999977E9	3.61563687410908452E1
3.24449999999999994E9	3.61542269042268760E1
3.24500000000000011E9	3.61520833851308065E1
3.24549999999999983E9	3.61499381756816529E1
3.24600000000000000E9	3.61477912677144975E1
3.24649999999999972E9	3.61456426530201336E1
3.24699999999999989E9	3.61434923233450167E1
3.24750000000000005E9	3.61413402703906161E1
3.24800000000000022E9	3.61391864858132994E1
3.24849999999999994E9	3.61370309612239904E1
3.24899999999999967E9	3.61348736881878674E1
3.24949999999999983E9	3.61327146582241188E1
3.25000000000000000E9	3.61305538628053480E1
3.25050000000000017E9	3.61283912933575735E1
3.25100000000000033E9	3.61262269412597581E1
3.25150000000000006E9	3.61240607978435113E1
3.25199999999999978E9	3.61218928543926632E1
3.25249999999999995E9	3.61197231021431708E1
3.25300000000000011E9	3.61175515322824392E1
3.25350000000000028E9	3.61153781359492632E1
3.25400000000000000E9	3.61132029042335123E1
3.25450000000000017E9	3.61110258281753715E1
3.25499999999999989E9	3.61088468987657052E1
3.25550000000000006E9	3.61066661069449335E1
3.25600000000000023E9	3.61044834436032014E1
3.25649999999999995E9	3.61022988995798633E1
3.25700000000000012E9	3.61001124656630656E1
3.25750000000000028E9	3.60979241325895917E1
3.25800000000000001E9	3.60957338910442127E1
3.25850000000000017E9	3.60935417316595064E1
3.25899999999999945E9	3.60913476450154169E1
3.25950000000000006E9	3.60891516216389974E1
3.26000000000000023E9	3.60869536520038370E1
3.26050000000000040E9	3.60847537265298390E1
3.26100000000000012E9	3.60825518355828923E1
3.26149999999999940E9	3.60803479694740270E1
3.26199999999999957E9	3.60781421184598239E1
3.26250000000000018E9	3.60759342727412635E1
3.26300000000000034E9	3.60737244224638243E1
3.26350000000000051E9	3.60715125577167717E1
3.26400000000000023E9	3.60692986685329497E1
3.26449999999999951E9	3.60670827448882614E1
3.26499999999999968E9	3.60648647767013575E1
3.26550000000000029E9	3.60626447538331885E1
3.26600000000000046E9	3.60604226660865157E1
3.26649999999999974E9	3.60581985032055297E1
3.26700000000000035E9	3.60559722548754857E1
3.26749999999999963E9	3.60537439107222379E1
3.26799999999999979E9	3.60515134603118392E1
3.26850000000000041E9	3.60492808931499109E1
3.26899999999999968E9	3.60470461986815405E1
3.26949999999999985E9	3.60448093662905933E1
3.27000000000000046E9	3.60425703852992996E1
3.27049999999999974E9	3.60403292449678991E1
3.27099999999999991E9	3.60380859344939797E1
3.27149999999999963E9	3.60358404430124590E1
3.27199999999999980E9	3.60335927595944128E1
3.27249999999999996E9	3.60313428732474517E1
3.27300000000000058E9	3.60290907729145937E1
3.27349999999999985E9	3.60268364474739133E1
3.27399999999999958E9	3.60245798857383281E1
3.27449999999999974E9	3.60223210764550350E1
3.27499999999999991E9	3.60200600083046529E1
3.27550000000000008E9	3.60177966699012142E1
3.27600000000000069E9	3.60155310497916537E1
3.27649999999999997E9	3.60132631364547384E1
3.27699999999999969E9	3.60109929183011124E1
3.27749999999999986E9	3.60087203836726477E1
3.27800000000000002E9	3.60064455208420053E1
3.27850000000000019E9	3.60041683180119776E1
